key-for-ranking,Amt[PrecipHourly1],Temp[Temp],Visby[Visibility]
2011-06-07,0.0,23.330303030303025,16070.454545454546
2011-06-08,0.0,25.325000000000006,14180.8125
2011-06-09,0.0,26.24242424242424,12351.515151515152
2011-06-10,1.8705882352941172,23.69230769230769,13755.615384615383
2011-06-11,0.7285714285714286,19.94999999999999,10242.84090909091
2011-06-12,0.9096774193548388,17.39047619047619,11731.857142857143
2011-06-13,0.3068965517241379,19.021621621621613,13640.027027027028
2011-06-14,0.08148148148148149,18.36578947368421,16073.421052631576
2011-06-15,0.2032258064516129,20.135294117647053,16023.794117647061
2011-06-16,0.0,22.29375,15918.90625
2011-06-17,1.4894736842105258,21.41836734693877,13772.34693877551
2011-06-18,2.2142857142857144,22.133333333333344,14311.090909090908
2011-06-19,0.0,23.615625,16069.75
2011-06-20,0.0,21.53437499999999,16019.46875
2011-06-21,0.0,22.64375,16069.75
2011-06-22,0.021428571428571432,22.672222222222217,14644.444444444443
2011-06-23,0.042857142857142864,21.866037735849066,4886.056603773585
2011-06-24,0.016666666666666666,19.665116279069764,8365.325581395351
2011-06-25,0.0,21.099999999999987,9527.113636363636
2011-06-26,0.0,24.24375000000001,16069.75
2011-06-27,0.0,23.68437500000001,16069.75
2011-06-28,0.0,24.04705882352942,14652.617647058823
2011-06-29,0.16666666666666666,25.08717948717949,13728.794871794873
2011-06-30,0.04,24.167647058823523,16071.117647058823
2011-07-01,0.0,24.31818181818181,16070.454545454546
2011-07-02,0.0,24.45937499999999,16069.75
2011-07-03,0.5176470588235296,22.72307692307692,13409.846153846154
2011-07-04,0.4481481481481481,23.92682926829269,6612.121951219512
2011-07-05,0.0,27.48787878787879,16070.454545454546
2011-07-06,0.0,25.787499999999994,14324.78125
2011-07-07,0.17037037037037034,26.623529411764718,14825.35294117647
2011-07-08,0.328125,24.980555555555558,13141.555555555557
2011-07-09,2.048387096774193,24.93684210526317,14053.421052631576
2011-07-10,0.0,25.550000000000008,16069.75
2011-07-11,0.0,25.9625,15906.6875
2011-07-12,0.0,29.221875,16069.75
2011-07-13,0.0,29.703125000000004,16069.75
2011-07-14,0.21333333333333326,23.144117647058817,15138.0
2011-07-15,0.0,23.63636363636364,16070.454545454546
2011-07-16,0.0,25.30937500000001,16069.75
2011-07-17,0.0,25.640625,16069.75
2011-07-18,0.0,26.578125,16069.75
2011-07-19,0.0,27.764705882352942,15308.764705882351
2011-07-20,0.0,25.75,11177.916666666664
2011-07-21,0.0,25.122222222222227,5590.7555555555555
2011-07-22,0.0,30.827272727272724,14262.424242424244
2011-07-23,0.0,32.29062500000001,14983.90625
2011-07-24,0.5607142857142857,30.061764705882364,15166.735294117649
2011-07-25,0.6483870967741936,24.055555555555557,15848.861111111111
2011-07-26,0.134375,24.244444444444447,15782.444444444443
2011-07-27,0.9677419354838708,25.44864864864865,15714.378378378378
2011-07-28,0.0,25.803125,16069.75
2011-07-29,0.8969696969696971,24.646153846153847,14188.256410256408
2011-07-30,4.276470588235294,27.642105263157887,14074.789473684208
2011-07-31,0.0,27.315625,16069.75
2011-08-01,0.03870967741935484,26.736111111111107,16072.333333333336
2011-08-02,0.011538461538461536,27.79090909090909,16070.454545454546
2011-08-03,0.011538461538461536,26.075,15868.59375
2011-08-04,2.2205882352941178,22.79268292682928,12447.317073170732
2011-08-05,0.0,24.03750000000001,16069.75
2011-08-06,0.0,24.51562500000001,16069.75
2011-08-07,0.15294117647058825,26.037142857142854,15887.857142857143
2011-08-08,0.5678571428571428,27.511764705882353,15964.970588235294
2011-08-09,0.79375,25.37,13220.525
2011-08-10,1.2333333333333332,25.676470588235286,15385.588235294117
2011-08-11,0.0,25.384375,16069.75
2011-08-12,0.0,24.129032258064512,16072.0
2011-08-13,0.0,24.346874999999994,16069.75
2011-08-14,12.713636363636367,21.726923076923075,7759.8076923076915
2011-08-15,8.958064516129031,23.202631578947372,15554.973684210527
2011-08-16,0.027272727272727268,21.51538461538461,15527.51282051282
2011-08-17,0.023076923076923075,24.1,16069.75
2011-08-18,0.0,23.578125,16069.75
2011-08-19,1.714705882352941,23.62702702702703,15724.945945945947
2011-08-20,1.893939393939394,22.071428571428577,12946.02380952381
2011-08-21,0.4259259259259259,24.288888888888888,14939.138888888889
2011-08-22,8.91470588235294,22.979487179487176,13893.153846153846
2011-08-23,0.0,22.01515151515151,16070.454545454546
2011-08-24,0.0,22.065625,16069.75
2011-08-25,0.4322580645161291,23.736842105263147,15078.842105263158
2011-08-26,0.5464285714285715,24.094117647058827,15049.14705882353
2011-08-27,0.8702702702702702,24.383018867924534,13063.792452830188
2011-08-28,7.0565789473684175,23.22068965517241,6460.735632183908
2011-08-29,2.376,20.448484848484853,16021.696969696968
2011-08-30,0.0,21.49375,16069.75
2011-08-31,0.0,22.42187500000001,16069.75
2011-09-01,0.0,22.7125,16069.75
2011-09-02,0.0,20.459375,16069.75
2011-09-03,0.0,21.678125,16069.75
2011-09-04,0.0,23.170588235294108,16071.117647058823
2011-09-05,0.0,23.26388888888888,16072.333333333336
2011-09-06,1.445454545454545,18.95625000000001,13007.666666666664
2011-09-07,1.829166666666666,19.041666666666675,7955.333333333332
2011-09-08,2.397142857142857,20.946666666666665,11614.622222222222
2011-09-09,0.3592592592592592,23.05555555555555,16072.333333333336
2011-09-10,0.0,23.211764705882352,16071.117647058823
2011-09-11,0.0,19.62058823529412,16071.117647058823
2011-09-12,0.0,21.13055555555555,15486.472222222224
2011-09-13,0.0,22.51875,14701.21875
2011-09-14,0.0,23.41250000000001,14983.90625
2011-09-15,0.02,21.72702702702703,13966.648648648648
2011-09-16,0.02,14.36060606060606,16070.454545454546
2011-09-17,0.0,15.318749999999996,16069.75
2011-09-18,0.0,15.462499999999995,16069.75
2011-09-19,0.0,15.431249999999995,16069.75
2011-09-20,0.05714285714285715,17.766666666666666,15863.575757575756
2011-09-21,0.061538461538461535,19.629411764705893,12390.294117647061
2011-09-22,0.026470588235294117,21.296721311475405,6867.737704918033
2011-09-23,1.3076923076923073,21.075000000000006,6146.892857142857
2011-09-24,3.1093750000000004,22.0,13260.825
2011-09-25,0.0,22.578125,14814.03125
2011-09-26,0.0,21.859574468085107,6677.234042553191
2011-09-27,0.0,21.595999999999997,8558.06
2011-09-28,0.04137931034482759,21.439473684210526,13224.5
2011-09-29,0.6454545454545454,21.416071428571428,13742.821428571431
2011-09-30,1.4103448275862067,19.95833333333333,14988.305555555557
2011-10-01,0.7424242424242424,17.484374999999996,15486.78125
2011-10-02,0.2233333333333333,14.234285714285717,16071.742857142857
2011-10-03,0.04827586206896552,11.987878787878785,16070.454545454546
2011-10-04,0.10714285714285714,13.455263157894738,16073.421052631576
2011-10-05,0.0,17.868750000000006,16069.75
2011-10-06,0.0,14.865625,16069.75
2011-10-07,0.0,14.512903225806445,16072.0
2011-10-08,0.0,16.54375,16069.75
2011-10-09,0.0,20.74375,16069.75
2011-10-10,0.0,21.700000000000006,16069.75
2011-10-11,0.0,20.390909090909084,16070.454545454546
2011-10-12,0.0,16.521212121212123,15961.090909090908
2011-10-13,0.1,17.337499999999995,11928.270833333336
2011-10-14,0.4425000000000001,19.37142857142857,7600.071428571428
2011-10-15,0.6310344827586206,16.503124999999994,16069.75
2011-10-16,0.0,16.578124999999996,16270.9375
2011-10-17,0.0,17.118749999999995,16069.75
2011-10-18,0.0,16.018749999999994,16069.75
2011-10-19,1.6488372093023254,16.981632653061226,10891.551020408164
2011-10-20,1.5294117647058822,18.613953488372093,11370.79069767442
2011-10-21,0.012,13.103124999999993,16069.75
2011-10-22,0.0,12.456250000000002,16069.75
2011-10-23,0.0,12.412499999999996,16069.75
2011-10-24,0.0,12.631250000000005,15643.0625
2011-10-25,0.0,14.3875,16069.75
2011-10-26,0.0,12.61875,16069.75
2011-10-27,1.064102564102564,12.112195121951222,10306.39024390244
2011-10-28,1.353125,5.623076923076924,15908.871794871797
2011-10-29,2.4955555555555553,3.8571428571428568,8692.612244897959
2011-10-30,2.7843750000000003,3.325,11930.722222222224
2011-10-31,0.012,6.693749999999998,15844.1875
2011-11-01,0.0,9.8,16069.75
2011-11-02,0.0,8.390625,16069.75
2011-11-03,0.0,10.05,15743.625
2011-11-04,0.0,10.125,15856.40625
2011-11-05,0.0,6.371875000000001,16069.75
2011-11-06,0.0,6.59375,16069.75
2011-11-07,0.0,9.402777777777779,14152.416666666664
2011-11-08,0.0,13.053125,15956.96875
2011-11-09,0.0,11.35,11742.85
2011-11-10,0.0,13.709433962264152,6920.0188679245275
2011-11-11,0.0,9.21818181818182,16070.454545454546
2011-11-12,0.0,8.193750000000001,16069.75
2011-11-13,0.0,10.6,16069.75
2011-11-14,0.0,13.746874999999998,16069.75
2011-11-15,0.0,15.390625000000007,16069.75
2011-11-16,0.7111111111111111,13.61842105263158,11931.947368421052
2011-11-17,1.0236842105263155,9.512820512820513,15554.333333333336
2011-11-18,0.0962962962962963,5.315624999999999,16069.75
2011-11-19,0.0,6.737499999999999,16069.75
2011-11-20,0.0,12.196875,16069.75
2011-11-21,0.3678571428571428,12.267647058823528,15290.911764705883
2011-11-22,0.6323529411764707,9.621428571428574,12933.071428571431
2011-11-23,3.8162790697674436,10.052083333333334,9296.333333333334
2011-11-24,0.9518518518518521,6.441666666666666,16072.333333333336
2011-11-25,0.0,10.121875,16069.75
2011-11-26,0.0,11.165625,16069.75
2011-11-27,0.0,9.591176470588238,15669.529411764706
2011-11-28,0.0,14.018750000000002,16069.75
2011-11-29,0.175,15.197297297297304,14026.027027027028
2011-11-30,0.30303030303030304,10.306976744186047,15229.60465116279
2011-12-01,0.0,6.837500000000001,16069.75
2011-12-02,0.0,6.615625,16069.75
2011-12-03,0.0,5.65,16069.75
2011-12-04,0.0,6.4424242424242415,16070.454545454546
2011-12-05,0.0,10.10227272727273,4923.909090909091
2011-12-06,0.24722222222222226,12.302380952380956,11180.571428571431
2011-12-07,1.3538461538461537,12.600000000000007,6025.2448979591845
2011-12-08,1.7555555555555558,6.889743589743593,13677.923076923076
2011-12-09,0.192,5.760000000000002,16074.4
2011-12-10,0.0,7.566666666666665,16072.333333333336
2011-12-11,0.0,1.003125,16069.75
2011-12-12,0.0,2.6250000000000004,16069.75
2011-12-13,0.0,3.621875,16069.75
2011-12-14,0.0,5.4875,16069.75
2011-12-15,0.0,9.740000000000002,16071.742857142857
2011-12-16,0.0,10.06875,16069.75
2011-12-17,0.0,4.796875,16069.75
2011-12-18,0.0,-1.5906250000000002,16069.75
2011-12-19,0.0,0.8437500000000003,16069.75
2011-12-20,0.0,7.721874999999996,16069.75
2011-12-21,0.1659090909090909,9.112962962962968,11360.188679245282
2011-12-22,0.35625,12.545945945945947,15589.81081081081
2011-12-23,2.183333333333333,8.707692307692309,13946.256410256408
2011-12-24,0.872,1.7093750000000003,16069.75
2011-12-25,0.0,2.10625,16069.75
2011-12-26,0.0,6.49375,16069.75
2011-12-27,0.4310344827586207,6.371428571428571,14417.828571428572
2011-12-28,2.3125000000000004,8.483333333333333,14084.888888888889
2011-12-29,0.0,-0.6593749999999997,16069.75
2011-12-30,0.0,4.83125,16069.75
2011-12-31,0.010714285714285714,9.85625,16069.75
2012-01-01,0.0,7.962500000000001,16069.75
2012-01-02,0.3241379310344828,6.3468750000000025,15918.875
2012-01-03,0.0,-0.9000000000000001,16069.75
2012-01-04,0.0,-7.150000000000001,16069.75
2012-01-05,0.0,-0.0062500000000002,16069.75
2012-01-06,0.011538461538461536,5.046875,16069.75
2012-01-07,0.0,8.259375000000002,16069.75
2012-01-08,0.0,7.890624999999997,16069.75
2012-01-09,0.0,1.4843749999999998,16069.75
2012-01-10,0.0,3.997058823529412,15586.323529411766
2012-01-11,0.0,4.712499999999999,16069.75
2012-01-12,1.9159090909090903,7.624489795918367,12250.122448979593
2012-01-13,0.6189189189189189,5.2558139534883725,13622.023255813956
2012-01-14,0.0,-0.9249999999999998,16069.75
2012-01-15,0.0,-4.4,16019.46875
2012-01-16,0.0,-5.157575757575762,16070.454545454546
2012-01-17,0.4352941176470588,4.413513513513512,14139.378378378378
2012-01-18,0.5518518518518518,6.296875000000001,15844.1875
2012-01-19,0.0,-2.9176470588235297,16071.117647058823
2012-01-20,0.0,0.4562499999999996,16069.75
2012-01-21,0.3261904761904762,-2.7379999999999995,9469.96
2012-01-22,0.31111111111111106,-3.888235294117648,16071.117647058823
2012-01-23,0.16216216216216214,4.455813953488372,12075.0
2012-01-24,0.6939393939393941,9.195121951219514,11054.707317073171
2012-01-25,0.0,6.159374999999999,16069.75
2012-01-26,0.07272727272727274,2.8527777777777774,15737.75
2012-01-27,0.985,9.042105263157897,5493.210526315789
2012-01-28,0.5370370370370371,6.571874999999995,16069.75
2012-01-29,0.0,4.484374999999998,16069.75
2012-01-30,0.0,3.35625,16069.75
2012-01-31,0.0,6.368750000000002,16069.75
2012-02-01,0.075,10.16875,16069.75
2012-02-02,0.05,7.7468749999999975,16069.75
2012-02-03,0.0,3.103125,16069.75
2012-02-04,0.0,4.912499999999998,16069.75
2012-02-05,0.0,2.560606060606061,16070.454545454546
2012-02-06,0.0,3.84375,16069.75
2012-02-07,0.0,6.284375000000002,16069.75
2012-02-08,0.0,2.5083333333333333,15133.555555555557
2012-02-09,0.12777777777777774,2.0738095238095235,11931.261904761905
2012-02-10,0.0,3.4750000000000005,16069.75
2012-02-11,0.2368421052631579,2.289130434782608,9312.54347826087
2012-02-12,0.1346153846153846,-1.2718750000000003,16069.75
2012-02-13,0.0,0.5062500000000001,16069.75
2012-02-14,0.0,4.234374999999999,16069.75
2012-02-15,0.11612903225806452,5.8058823529411745,14375.029411764706
2012-02-16,0.1074074074074074,4.284374999999999,15542.46875
2012-02-17,0.2951219512195123,7.458695652173914,11401.478260869566
2012-02-18,0.05,5.115624999999999,16069.75
2012-02-19,0.05172413793103448,4.425,15969.1875
2012-02-20,0.0,3.31875,16069.75
2012-02-21,0.0,2.803125,16069.75
2012-02-22,0.0,7.509375,15662.0625
2012-02-23,0.0,10.31875,16019.46875
2012-02-24,0.2571428571428571,5.907894736842104,13064.473684210527
2012-02-25,1.0696969696969696,6.013888888888888,14621.333333333336
2012-02-26,0.0,2.7250000000000005,16069.75
2012-02-27,0.0,4.890625000000002,16069.75
2012-02-28,0.0,7.793939393939396,16070.454545454546
2012-02-29,0.6862068965517242,4.959999999999999,13069.142857142857
2012-03-01,0.9515151515151516,5.165714285714287,13253.628571428571
2012-03-02,0.112,2.578947368421054,16073.421052631576
2012-03-03,0.5850000000000002,8.551020408163268,9025.795918367347
2012-03-04,0.1576923076923077,6.8406249999999975,16069.75
2012-03-05,0.0,3.5937500000000004,16069.75
2012-03-06,0.0,0.5000000000000001,16069.75
2012-03-07,0.0,6.228124999999999,16069.75
2012-03-08,0.0,10.63125,16069.75
2012-03-09,0.2148148148148148,8.781249999999996,16069.75
2012-03-10,0.07200000000000001,2.9593749999999988,16069.75
2012-03-11,0.0,6.00625,16069.75
2012-03-12,0.0,9.325,16069.75
2012-03-13,0.1870967741935484,11.391891891891891,12276.729729729728
2012-03-14,0.09615384615384616,15.753125,16069.75
2012-03-15,0.0,8.570588235294121,16071.117647058823
2012-03-16,0.038461538461538464,7.1086956521739095,6272.869565217391
2012-03-17,0.030769230769230767,8.355555555555554,7405.61111111111
2012-03-18,0.0,9.038095238095238,11165.642857142857
2012-03-19,0.0,11.230555555555556,13644.75
2012-03-20,0.0,13.704255319148931,7020.0
2012-03-21,0.0,14.020689655172413,6590.551724137931
2012-03-22,0.0,13.992982456140355,2983.175438596492
2012-03-23,0.0,16.669696969696968,14634.0
2012-03-24,0.0,13.293749999999998,16069.75
2012-03-25,0.3741935483870968,9.03783783783784,15268.918918918918
2012-03-26,0.05925925925925926,9.909375,16069.75
2012-03-27,0.0,4.215624999999998,16069.75
2012-03-28,0.03214285714285714,9.857575757575756,16073.272727272728
2012-03-29,0.03214285714285714,13.896874999999998,16069.75
2012-03-30,0.0,8.149999999999999,16069.75
2012-03-31,0.8294117647058825,5.487179487179486,11772.205128205127
2012-04-01,0.4392857142857143,7.274285714285716,15703.914285714285
2012-04-02,0.8968750000000001,8.828571428571427,14665.171428571428
2012-04-03,0.1,10.615625,16069.75
2012-04-04,0.0,16.140625000000004,16069.75
2012-04-05,0.0,10.468749999999998,16069.75
2012-04-06,0.0,8.840625,16072.65625
2012-04-07,0.0,10.600000000000003,16069.75
2012-04-08,0.0,13.159374999999995,16069.75
2012-04-09,0.0,14.593749999999995,16069.75
2012-04-10,0.0,12.778125000000005,16069.75
2012-04-11,0.0,9.661764705882355,16071.117647058823
2012-04-12,0.0,11.00625,16069.75
2012-04-13,0.0,11.746875000000005,16069.75
2012-04-14,0.0,12.865624999999998,16069.75
2012-04-15,0.0,16.800000000000004,16069.75
2012-04-16,0.0,17.206249999999994,16069.75
2012-04-17,0.0,20.662500000000005,16069.75
2012-04-18,0.0,15.1375,16069.75
2012-04-19,0.0,12.206060606060607,16070.454545454546
2012-04-20,0.0,13.62727272727273,16070.454545454546
2012-04-21,0.01818181818181818,14.276470588235293,8274.470588235294
2012-04-22,1.2285714285714286,11.599999999999998,13227.642857142857
2012-04-23,5.2394736842105285,10.938297872340431,9458.659574468084
2012-04-24,0.2653846153846154,9.225,16074.4
2012-04-25,0.0,11.428125,16069.75
2012-04-26,0.05925925925925926,10.679487179487179,13434.794871794873
2012-04-27,0.11176470588235292,11.3825,10698.8
2012-04-28,0.0,8.537500000000001,16069.75
2012-04-29,0.0,12.268750000000002,16069.75
2012-04-30,0.0,11.128125000000002,16069.75
2012-05-01,2.283333333333333,13.930434782608693,12018.5
2012-05-02,0.9,11.915909090909095,14978.840909090908
2012-05-03,1.84,11.715789473684213,14592.447368421052
2012-05-04,0.9714285714285716,13.77446808510638,8423.617021276596
2012-05-05,0.4103448275862069,13.86585365853658,9349.536585365851
2012-05-06,0.13333333333333333,13.697560975609756,16074.853658536584
2012-05-07,0.0,12.526470588235293,16071.117647058823
2012-05-08,0.0576923076923077,14.334375000000005,15969.1875
2012-05-09,0.8552631578947368,15.163636363636368,6004.568181818182
2012-05-10,3.426470588235293,15.951282051282046,12065.666666666664
2012-05-11,0.21538461538461534,15.359375000000005,16069.75
2012-05-12,0.0,17.828125000000004,16069.75
2012-05-13,0.0,18.528125,16069.75
2012-05-14,0.0,17.878124999999994,16069.75
2012-05-15,1.059375,16.70697674418605,10297.325581395351
2012-05-16,0.8586206896551724,17.253703703703707,5124.37037037037
2012-05-17,0.02,18.05625,15844.1875
2012-05-18,0.0,16.096875,16069.75
2012-05-19,0.0,17.075757575757574,16070.454545454546
2012-05-20,0.0,19.065625,16069.75
2012-05-21,4.065217391304349,17.040000000000013,9850.18
2012-05-22,1.7789473684210522,17.635555555555552,10575.933333333332
2012-05-23,0.14137931034482756,19.365853658536587,15123.414634146342
2012-05-24,0.09411764705882353,18.155813953488373,12354.372093023258
2012-05-25,1.3333333333333333,18.48,4447.288888888889
2012-05-26,0.5185185185185185,20.239130434782613,9203.521739130434
2012-05-27,0.8275862068965517,22.203125,15034.1875
2012-05-28,0.2785714285714286,23.5375,16069.75
2012-05-29,0.0,24.48787878787879,15924.181818181818
2012-05-30,0.03870967741935484,22.757142857142853,15979.8
2012-05-31,0.0,21.777500000000003,11420.075
2012-06-01,0.0,19.609090909090906,16070.454545454546
2012-06-02,3.2606060606060607,19.751111111111108,13320.555555555557
2012-06-03,0.7357142857142858,19.86764705882353,16071.117647058823
2012-06-04,0.5566666666666668,16.54705882352941,15592.735294117649
2012-06-05,0.4,14.57272727272727,16070.454545454546
2012-06-06,0.0,16.453124999999996,16069.75
2012-06-07,0.1724137931034483,19.114705882352947,15929.117647058823
2012-06-08,0.0,20.396875,16069.75
2012-06-09,0.0,22.49090909090909,16070.454545454546
2012-06-10,0.22068965517241385,22.596875000000004,15818.3125
2012-06-11,0.07407407407407407,20.696874999999995,16019.46875
2012-06-12,0.428125,19.476923076923075,14202.692307692307
2012-06-13,4.040000000000002,19.37551020408163,8736.408163265307
2012-06-14,1.4296296296296294,19.680952380952387,16077.5
2012-06-15,0.0,20.26875,16072.65625
2012-06-16,0.0,19.74242424242424,16070.454545454546
2012-06-17,0.0,18.092105263157887,16073.421052631576
2012-06-18,0.0,16.426315789473676,16073.421052631576
2012-06-19,0.0,18.97567567567568,16075.405405405403
2012-06-20,0.0,25.384375,14506.875
2012-06-21,0.0,31.25625,16069.75
2012-06-22,0.19310344827586207,27.675,13226.194444444443
2012-06-23,2.057142857142857,24.434999999999995,14113.975
2012-06-24,0.66,24.13125,16069.75
2012-06-25,4.094871794871795,21.178260869565214,14127.782608695652
2012-06-26,3.655172413793104,18.756249999999994,16069.75
2012-06-27,0.0,23.003124999999994,16069.75
2012-06-28,0.0,25.228125,16069.75
2012-06-29,0.14444444444444446,26.12352941176471,15516.05882352941
2012-06-30,0.06,29.075,15856.40625
2012-07-01,0.0,27.837142857142855,15922.65714285714
2012-07-02,0.0,28.015625,16069.75
2012-07-03,0.0,26.846874999999994,16069.75
2012-07-04,0.08620689655172414,25.439393939393934,15961.090909090908
2012-07-05,0.05,30.065625000000008,16069.75
2012-07-06,0.0,26.67812499999999,16069.75
2012-07-07,0.0,28.665625,15969.1875
2012-07-08,0.18666666666666665,27.231428571428555,15876.685714285713
2012-07-09,0.0,25.45312500000001,16069.75
2012-07-10,0.0,24.5125,16069.75
2012-07-11,0.0,24.61875000000001,16069.75
2012-07-12,0.0,24.328125,16069.75
2012-07-13,0.0,25.065625,16069.75
2012-07-14,0.0,26.32187499999999,16069.75
2012-07-15,0.0,26.00937499999999,16069.75
2012-07-16,0.71875,26.02857142857143,15016.914285714285
2012-07-17,0.0,28.506250000000005,16069.75
2012-07-18,0.3633333333333333,28.671052631578952,14179.289473684208
2012-07-19,0.5413793103448276,23.88108108108107,15328.891891891892
2012-07-20,0.827777777777778,19.96578947368421,14488.368421052632
2012-07-21,1.1185185185185187,20.03823529411764,16071.117647058823
2012-07-22,0.0,22.321875,16069.75
2012-07-23,0.023076923076923075,24.224999999999994,15743.625
2012-07-24,0.21935483870967745,27.86764705882352,14995.44117647059
2012-07-25,0.0,25.8125,16069.75
2012-07-26,0.7225806451612903,24.72702702702703,14741.675675675677
2012-07-27,1.9625,26.11842105263159,15438.210526315792
2012-07-28,0.16333333333333336,25.05641025641026,14105.102564102563
2012-07-29,0.2,22.3,16074.4
2012-07-30,0.0,22.655263157894737,16073.421052631576
2012-07-31,0.0,23.105405405405396,16072.891891891892
2012-08-01,0.12413793103448276,24.054761904761907,15501.666666666664
2012-08-02,0.16296296296296298,25.33749999999999,15146.96875
2012-08-03,0.0,26.34594594594594,12123.378378378378
2012-08-04,0.0,26.366666666666664,15473.454545454546
2012-08-05,0.0,27.23658536585367,15467.121951219511
2012-08-06,1.1294117647058826,26.253658536585366,14702.243902439024
2012-08-07,0.232,24.32812500000001,16069.75
2012-08-08,0.0,25.223529411764698,15822.970588235294
2012-08-09,0.0,25.794285714285714,16071.742857142857
2012-08-10,5.788235294117648,25.075,12358.5
2012-08-11,3.860714285714285,25.991891891891893,15475.837837837837
2012-08-12,0.0,25.782857142857136,16025.771428571428
2012-08-13,0.0,25.881818181818176,16070.454545454546
2012-08-14,0.0,24.93125000000001,15969.1875
2012-08-15,0.7621621621621621,24.66999999999999,13940.12
2012-08-16,1.3033333333333332,24.07428571428572,14114.685714285713
2012-08-17,0.0,25.3875,15969.1875
2012-08-18,0.83125,22.5975,15633.05
2012-08-19,0.4,21.334375,16069.75
2012-08-20,0.0,22.10312499999999,16069.75
2012-08-21,0.0,23.12187500000001,16069.75
2012-08-22,0.0,23.71875000000001,16019.46875
2012-08-23,0.0,23.66562500000001,15580.5625
2012-08-24,0.0,24.44375,15492.21875
2012-08-25,0.0,24.553125,15561.46875
2012-08-26,0.0,23.03125,16069.75
2012-08-27,1.5870967741935482,23.492105263157892,14449.315789473683
2012-08-28,0.7200000000000001,25.917948717948715,15826.358974358976
2012-08-29,0.1,23.821212121212124,16070.454545454546
2012-08-30,0.0,23.078125,16069.75
2012-08-31,0.0,25.52500000000001,15969.1875
2012-09-01,0.0,27.16250000000001,16069.75
2012-09-02,0.0,24.02368421052632,16073.421052631576
2012-09-03,1.5103448275862068,23.062162162162146,15139.702702702705
2012-09-04,1.3886363636363632,23.14615384615385,14056.28846153846
2012-09-05,1.1297297297297295,25.60208333333333,13456.208333333336
2012-09-06,0.3037037037037037,23.453125,16069.75
2012-09-07,0.0,24.41875,14569.375
2012-09-08,0.171875,25.102040816326532,15815.081632653062
2012-09-09,0.7599999999999999,20.971875,15844.1875
2012-09-10,0.0,19.946875000000006,16069.75
2012-09-11,0.0,17.821875000000006,16069.75
2012-09-12,0.0,20.009374999999995,16069.75
2012-09-13,0.0,20.718749999999996,16069.75
2012-09-14,0.0,21.121875,16069.75
2012-09-15,0.0,20.696874999999995,16069.75
2012-09-16,0.0,19.043750000000006,16069.75
2012-09-17,0.0,19.524999999999995,16069.75
2012-09-18,0.0,22.804999999999996,16034.175
2012-09-19,4.871794871794872,19.810869565217395,13195.847826086956
2012-09-20,0.011538461538461536,16.75,16069.75
2012-09-21,0.0,17.743750000000006,16069.75
2012-09-22,0.0,19.144444444444442,16072.333333333336
2012-09-23,1.362068965517241,18.736363636363627,16021.696969696968
2012-09-24,0.0,15.809374999999998,16069.75
2012-09-25,0.0,17.325000000000006,16069.75
2012-09-26,0.02962962962962963,20.25625,15918.875
2012-09-27,0.055172413793103454,20.68125,15818.3125
2012-09-28,1.0405405405405406,20.474468085106388,12793.680851063831
2012-09-29,0.4724137931034484,16.974358974358967,15857.615384615383
2012-09-30,0.030769230769230767,16.878125,16069.75
2012-10-01,0.0,16.740625000000005,16069.75
2012-10-02,0.5448275862068965,18.75,13560.055555555557
2012-10-03,0.553125,20.03333333333333,2931.083333333333
2012-10-04,0.3133333333333333,20.84285714285715,3289.30612244898
2012-10-05,1.4931034482758618,20.718918918918916,14242.783783783783
2012-10-06,0.0,20.266666666666673,16070.454545454546
2012-10-07,0.1357142857142857,12.336363636363632,15972.939393939394
2012-10-08,0.5,10.55757575757576,15851.727272727272
2012-10-09,0.07647058823529412,13.093023255813947,15177.53488372093
2012-10-10,0.4146341463414634,15.303999999999995,12684.94
2012-10-11,0.21785714285714286,13.034374999999995,16069.75
2012-10-12,0.0,12.028125,16069.75
2012-10-13,0.0,7.825,16069.75
2012-10-14,0.0,15.331250000000002,16069.75
2012-10-15,0.18846153846153849,18.345714285714287,15313.114285714288
2012-10-16,0.5812499999999999,14.741666666666667,15602.944444444443
2012-10-17,0.0,10.878124999999995,16069.75
2012-10-18,0.0,12.859375,15906.6875
2012-10-19,0.5487804878048781,18.057692307692303,13012.96153846154
2012-10-20,0.2629629629629629,17.221311475409838,3872.114754098361
2012-10-21,0.0,14.678124999999996,16069.75
2012-10-22,0.0,15.578125,16069.75
2012-10-23,0.023076923076923075,15.103124999999995,16069.75
2012-10-24,0.103125,14.96666666666667,14502.71794871795
2012-10-25,0.0,14.655000000000005,16074.4
2012-10-26,0.0,16.182857142857138,16074.4
2012-10-27,0.0,16.905714285714293,16071.742857142857
2012-10-28,0.0,14.514285714285707,15968.628571428571
2012-10-29,0.7190476190476192,14.234782608695653,9766.673913043478
2012-10-30,1.2444444444444445,14.055555555555555,11470.277777777776
2012-10-31,0.09310344827586206,9.29117647058824,16071.117647058823
2012-11-01,0.012,9.00625,16069.75
2012-11-02,0.0,9.68125,16069.75
2012-11-03,0.0,7.6625,16069.75
2012-11-04,0.0,7.059375,16069.75
2012-11-05,0.0,6.134374999999999,16069.75
2012-11-06,0.0,3.334375,16069.75
2012-11-07,1.18125,3.1108108108108103,11797.243243243245
2012-11-08,1.7166666666666668,2.3342105263157897,9522.026315789471
2012-11-09,0.04,5.862499999999999,16069.75
